params,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_mean,trial_std,rank_mean,rank_std,rank_mean_std
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01250704769959729,0.01250704769959729,0.01250538278693884,8.77486017658747e-07,6.0,18.0,5.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012611394006360856,0.012611394006360856,0.012611394006360856,0.012611394006360856,0.012611394006360856,0.012611394006360856,0.012611394006360856,0.012611394006360856,0.012566472420086936,0.012566472420086936,0.012602409689106073,1.894060383111245e-05,234.5,150.5,173.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01266844329591789,0.01266844329591789,0.01253766190620296,6.892784451021725e-05,161.5,234.5,119.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012603649122888234,0.012603649122888234,0.012603649122888234,0.012603649122888234,0.012603649122888234,0.012603649122888234,0.012603649122888234,0.012603649122888234,0.01256837825667612,0.01256837825667612,0.012596594949645813,1.4871502970314373e-05,232.0,111.0,171.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012566910807923026,0.012566910807923026,0.012566910807923026,0.012566910807923026,0.012566910807923026,0.012566910807923026,0.012566910807923026,0.012566910807923026,0.01250971102323569,0.01250971102323569,0.012555470850985555,2.4117546837760857e-05,197.5,174.5,145.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012544190852673295,0.012544190852673295,0.01251281141755404,1.6538414444387375e-05,65.5,135.5,47.0
"{'alpha': 0.3, 'alpha_damp': 0.8, 'beta_base': 1.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012527789168380706,0.012527789168380706,0.012527789168380706,0.012527789168380706,0.012527789168380706,0.012527789168380706,0.012527789168380706,0.012527789168380706,0.012618812236049501,0.012618812236049501,0.012545993781914466,3.8378695126536685e-05,183.5,215.5,133.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01267488306408211,0.01267488306408211,0.01267488306408211,0.01267488306408211,0.01267488306408211,0.01267488306408211,0.01267488306408211,0.01267488306408211,0.012554469247348987,0.012554469247348987,0.012650800300735487,5.077092301743549e-05,243.0,229.0,178.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01250816480733286,0.01250816480733286,0.012505606208485953,1.348499995818238e-06,7.0,24.0,6.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012586630083123641,0.012586630083123641,0.01252129926364411,3.443236516010309e-05,110.0,210.0,78.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012544182561750205,0.012544182561750205,0.012512809759369423,1.6534918684271232e-05,63.5,133.5,46.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012518347019271747,0.012518347019271747,0.012518347019271747,0.012518347019271747,0.012518347019271747,0.012518347019271747,0.012518347019271747,0.012518347019271747,0.01257745141286034,0.01257745141286034,0.012530167897989466,2.4920600461734275e-05,136.5,179.5,100.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01253945224574975,0.01253945224574975,0.012511863696169332,1.4540442335767938e-05,45.5,108.5,35.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012559499901991992,0.012559499901991992,0.01251587322741778,2.2993276398911362e-05,87.5,166.5,62.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012530540536328507,0.012530540536328507,0.012530540536328507,0.012530540536328507,0.012530540536328507,0.012530540536328507,0.012530540536328507,0.012530540536328507,0.012531761323579334,0.012531761323579334,0.012530784693778671,5.14729100147695e-07,142.0,10.0,104.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 0.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012524616777615568,0.012524616777615568,0.012524616777615568,0.012524616777615568,0.012524616777615568,0.012524616777615568,0.012524616777615568,0.012524616777615568,0.012524793162005976,0.012524793162005976,0.012524652054493652,7.437018898515577e-08,121.0,3.0,87.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01250770783909849,0.01250770783909849,0.01250770783909849,0.01250770783909849,0.01250770783909849,0.01250770783909849,0.01250770783909849,0.01250770783909849,0.012536064140472583,0.012536064140472583,0.01251337909937331,1.1956066448039312e-05,72.0,98.0,52.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012544111404955339,0.012544111404955339,0.012544111404955339,0.012544111404955339,0.012544111404955339,0.012544111404955339,0.012544111404955339,0.012544111404955339,0.012559123346614997,0.012559123346614997,0.012547113793287271,6.329590366145328e-06,188.0,50.0,137.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012527963294980883,0.012527963294980883,0.012527963294980883,0.012527963294980883,0.012527963294980883,0.012527963294980883,0.012527963294980883,0.012527963294980883,0.012549208006737355,0.012549208006737355,0.012532212237332174,8.957556984560886e-06,146.0,61.0,107.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012506358546771481,0.012506358546771481,0.012505244956373677,5.869136729256356e-07,4.5,12.5,4.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012574859671074627,0.012574859671074627,0.012518945181234305,2.9469523683626508e-05,99.5,193.5,70.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012542326270352431,0.012542326270352431,0.012512438501089868,1.5752237508545567e-05,53.5,120.5,40.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01252777760812559,0.01252777760812559,0.01252777760812559,0.01252777760812559,0.01252777760812559,0.01252777760812559,0.01252777760812559,0.01252777760812559,0.012552304721708851,0.012552304721708851,0.012532683030842243,1.0341539113701043e-05,147.5,80.5,108.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01253226895762906,0.01253226895762906,0.012510427038545194,1.1511702129019966e-05,33.5,91.5,26.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.0, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012543817366512763,0.012543817366512763,0.012543817366512763,0.012543817366512763,0.012543817366512763,0.012543817366512763,0.012543817366512763,0.012543817366512763,0.012542124032497342,0.012542124032497342,0.01254347869970968,7.139723104228565e-07,181.5,14.5,132.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01252052248897223,0.01252052248897223,0.01252052248897223,0.01252052248897223,0.01252052248897223,0.01252052248897223,0.01252052248897223,0.01252052248897223,0.012557821466445195,0.012557821466445195,0.012527982284466823,1.5726629761317555e-05,132.0,119.0,97.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012554044686411475,0.012554044686411475,0.012554044686411475,0.012554044686411475,0.012554044686411475,0.012554044686411475,0.012554044686411475,0.012554044686411475,0.012571914439686034,0.012571914439686034,0.012557618637066384,7.534549543047935e-06,201.0,54.0,148.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012527539856248202,0.012527539856248202,0.012527539856248202,0.012527539856248202,0.012527539856248202,0.012527539856248202,0.012527539856248202,0.012527539856248202,0.012540807954865478,0.012540807954865478,0.012530193475971656,5.594321580043094e-06,138.0,44.0,101.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012543417317316388,0.012543417317316388,0.012543417317316388,0.012543417317316388,0.012543417317316388,0.012543417317316388,0.012543417317316388,0.012543417317316388,0.012650973481253677,0.012650973481253677,0.012564928550103844,4.5349660590972944e-05,211.5,225.5,154.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012559643721590866,0.012559643721590866,0.012515901991337553,2.3053916066193267e-05,89.5,170.5,63.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012602291005003968,0.012602291005003968,0.012602291005003968,0.012602291005003968,0.012602291005003968,0.012602291005003968,0.012602291005003968,0.012602291005003968,0.012530988545277321,0.012530988545277321,0.01258803051305864,3.006375673448383e-05,228.5,197.5,168.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.01252847557611501,0.01252847557611501,0.01252847557611501,0.01252847557611501,0.01252847557611501,0.01252847557611501,0.01252847557611501,0.01252847557611501,0.012583021407988448,0.012583021407988448,0.0125393847424897,2.2998542078489683e-05,169.5,168.5,124.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012551742946091411,0.012551742946091411,0.012514321836237663,1.972265661820251e-05,79.5,152.5,56.0
"{'alpha': 0.3, 'alpha_damp': 0.9, 'beta_base': 1.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012613596914410097,0.012613596914410097,0.012613596914410097,0.012613596914410097,0.012613596914410097,0.012613596914410097,0.012613596914410097,0.012613596914410097,0.012561600623151392,0.012561600623151392,0.012603197656158355,2.1923561367868155e-05,236.5,159.5,174.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012557604265956715,0.012557604265956715,0.012515494100210722,2.2194006067422668e-05,84.0,161.0,60.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.0125895817531907,0.0125895817531907,0.0125895817531907,0.0125895817531907,0.0125895817531907,0.0125895817531907,0.0125895817531907,0.0125895817531907,0.012530323926287354,0.012530323926287354,0.012577730187810027,2.4985293627543533e-05,218.0,181.0,160.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012526593017514394,0.012526593017514394,0.012509291850522259,9.118515645678052e-06,17.0,63.0,14.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01254407915905694,0.01254407915905694,0.012512789078830768,1.6491320280682626e-05,61.5,131.5,45.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012498844472742675,0.012498844472742675,0.012498844472742675,0.012498844472742675,0.012498844472742675,0.012498844472742675,0.012498844472742675,0.012498844472742675,0.012528705118115036,0.012528705118115036,0.012504816601817148,1.2590353570563692e-05,3.0,101.0,3.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.08, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.01254404906447007,0.01254404906447007,0.012512783059913397,1.6478631288716076e-05,59.5,129.5,44.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012528395563329065,0.012528395563329065,0.012509652359685194,9.878535693833536e-06,24.5,73.5,20.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012529824221507885,0.012529824221507885,0.012529824221507885,0.012529824221507885,0.012529824221507885,0.012529824221507885,0.012529824221507885,0.012529824221507885,0.012529700043946128,0.012529700043946128,0.012529799385995535,5.2357857258705e-08,134.5,1.5,99.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 0.5, 'delta': 0.1, 'epoch': 100, 'exponent': 2, 'gamma': 0.003, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012534885521701374,0.012534885521701374,0.012510950351359656,1.2614942410656828e-05,40.5,103.5,32.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.001, 'pop_size': 100}",0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012504966558774226,0.012532057399770027,0.012532057399770027,0.012510384726973387,1.1422501503492788e-05,32.0,90.0,25.0
"{'alpha': 0.3, 'alpha_damp': 0.99, 'beta_base': 1.0, 'delta': 0.06, 'epoch': 100, 'exponent': 2, 'gamma': 0.002, 'pop_size': 100}",0.012604108385685597,0.012604108385685597,0.012604108385685597,0.012604108385685597,0.012604108385685597,0.012604108385685597,0.012604108385685597,0.012604108385685597,0.012530046201790686,0.012530046201790686,0.012589295948906615,3.122735861255467e-05,230.0,202.0,169.0
